level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
102,103,53.5,4.0,13.0,54,32.655,28.288000000000004,4.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,323148.0,38.22,28.424,,,,,,54.0,,,,,4.216666666666667,,,,3.0,3.0,4.0,3.0,0.01132376,0.01262646,0.0013027000000000004,Real Betis,Girona,21.0,Marc Roca,DMC,True,0.0,5.557756935296084,1.3999416528483721,M. Roca,7.0,Real Betis
103,104,54.0,4.0,15.0,54,38.22,28.424,4.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 210, 'displayName': 'ShotAssist'}, 'value': '15'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.74'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '95.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '74.2'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '53.7'}, {'type': {'value': 11113, 'displayName': 'KeyPass'}}]","[91, 119, 117, 123, 124, 127, 205, 39, 46, 36, 37, 217, 218]",True,323148.0,77.91000000000001,64.60000000000001,,,,,,,,,,,4.25,,,,4.0,3.0,8.0,7.0,0.01262646,0.02122129,0.00859483,Real Betis,Girona,21.0,Marc Roca,DMC,True,26.143963986144108,0.0,42.34804034855811,M. Roca,7.0,Real Betis
104,105,54.5,4.0,17.0,54,77.91000000000001,64.60000000000001,4.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '1'}",[],True,331466.0,81.27000000000001,48.348,,,,,,56.0,,,,,4.283333333333333,,,,9.0,7.0,9.0,5.0,0.02756312,0.02855202,0.0009889000000000009,Real Betis,Girona,15.0,Romain Perraud,DL,True,0.0,13.137971594840643,-78.31902464897142,R. Perraud,7.0,Real Betis
105,106,40.0,4.0,19.0,2783,24.150000000000002,8.16,4.0,FirstHalf,Challenge,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '55'}]",[55],False,368519.0,,,,,,,,,,,,,4.316666666666666,,,,,,,,,,,Girona,Real Betis,20.0,Bryan Gil,FWR,True,0.0,0.0,,B. Gil,7.0,Real Betis
106,107,55.0,4.0,19.0,54,80.85000000000001,59.84,4.0,FirstHalf,TakeOn,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '40'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 54]",True,331466.0,,,,,,,,,,,,,4.316666666666666,,,,,,,,,,,Real Betis,Girona,15.0,Romain Perraud,DL,True,0.0,0.0,,R. Perraud,7.0,Real Betis
107,108,56.0,4.0,21.0,54,81.27000000000001,48.348,4.0,FirstHalf,SavedShot,Successful,"[{'type': {'value': 147, 'displayName': 'BlockedY'}, 'value': '61.6'}, {'type': {'value': 29, 'displayName': 'Assisted'}}, {'type': {'value': 146, 'displayName': 'BlockedX'}, 'value': '87.1'}, {'type': {'value': 20, 'displayName': 'RightFoot'}}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '54'}, {'type': {'value': 82, 'displayName': 'Blocked'}}, {'type': {'value': 215, 'displayName': 'IndividualPlay'}}, {'type': {'value': 22, 'displayName': 'RegularPlay'}}, {'type': {'value': 78, 'displayName': 'LowCentre'}}, {'type': {'value': 18, 'displayName': 'OutOfBoxCentre'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '41'}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '19'}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '48.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 10, 2, 3, 11, 12]",True,331466.0,,,87.1,61.6,19.0,33.184,True,54.0,323148.0,,,,4.35,,,,,,,,,,,Real Betis,Girona,15.0,Romain Perraud,DL,True,0.0,0.0,,R. Perraud,7.0,Real Betis
108,109,41.0,4.0,21.0,2783,13.545000000000002,26.112000000000002,4.0,FirstHalf,Save,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '56'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 94, 'displayName': 'OutfielderBlock'}}]","[91, 58]",True,92691.0,,,,,,,,,,,,,4.35,,,,,,,,,,,Girona,Real Betis,5.0,David Lopez,DC,True,0.0,0.0,,D. Lopez,7.0,Real Betis
109,110,42.0,4.0,23.0,2783,18.165000000000003,21.76,4.0,FirstHalf,CornerAwarded,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '57'}, {'type': {'value': 73, 'displayName': 'MissLeft'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[122],False,92691.0,,,,,,,,,,,,,4.383333333333333,,,,,,,,,,,Girona,Real Betis,5.0,David Lopez,DC,True,0.0,0.0,,D. Lopez,7.0,Real Betis
110,111,57.0,4.0,23.0,54,86.83500000000001,46.24,4.0,FirstHalf,CornerAwarded,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '42'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 73, 'displayName': 'MissLeft'}}]",[122],False,331466.0,,,,,,,,,,,,,4.383333333333333,,,,,,,,,,,Real Betis,Girona,15.0,Romain Perraud,DL,True,0.0,0.0,,R. Perraud,7.0,Real Betis
111,112,58.0,5.0,0.0,54,104.79,67.456,5.0,FirstHalf,Pass,Successful,"[{'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 154, 'displayName': 'IntentionalAssist'}}, {'type': {'value': 6, 'displayName': 'CornerTaken'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.60'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '96.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '29.1'}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 25, 'displayName': 'FromCorner'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '56.7'}, {'type': {'value': 210, 'displayName': 'ShotAssist'}, 'value': '16'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 11112, 'displayName': 'BigChanceCreated'}}, {'type': {'value': 11111, 'displayName': 'IntentionalGoalAssist'}}, {'type': {'value': 11113, 'displayName': 'KeyPass'}}]","[91, 92, 100, 119, 123, 124, 125, 203, 31, 32, 34, 40, 41, 42, 47, 48, 35, 38, 217, 218]",True,134893.0,101.42999999999999,38.556000000000004,,,,,,,,,,,5.0,,,,,,,,,,,Real Betis,Girona,8.0,Nabil Fekir,AMC,True,27.66856473577952,0.0,-96.63160479728207,N. Fekir,7.0,Real Betis
112,113,59.0,5.0,1.0,54,99.75,38.556000000000004,5.0,FirstHalf,Goal,Successful,"[{'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '58'}, {'type': {'value': 25, 'displayName': 'FromCorner'}}, {'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 154, 'displayName': 'IntentionalAssist'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '52.9'}, {'type': {'value': 214, 'displayName': 'BigChance'}}, {'type': {'value': 29, 'displayName': 'Assisted'}}, {'type': {'value': 328, 'displayName': 'FirstTouch'}}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '28.5'}, {'type': {'value': 61, 'displayName': 'SmallBoxLeft'}}, {'type': {'value': 77, 'displayName': 'HighLeft'}}]","[91, 24, 9, 10, 202, 0, 5, 14, 16, 21, 27]",True,83686.0,,,,,28.5,35.972,True,58.0,134893.0,True,,,5.016666666666667,,,,,,,,,,,Real Betis,Girona,5.0,Marc Bartra,DC,True,0.0,0.0,,M. Bartra,7.0,Real Betis
113,114,45.0,6.0,3.0,2783,52.815,33.932,6.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.17'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '62.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '44.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 37, 216, 218]",True,372828.0,47.145,42.160000000000004,,,,,,,,,,,6.05,,,,6.0,3.0,5.0,4.0,0.01689528,0.01484598,-0.0020492999999999987,Girona,Real Betis,9.0,Abel Ruiz,FW,True,-6.242574379390575,0.0,124.57112903670803,A. Ruiz,8.0,Girona
114,115,46.0,6.0,5.0,2783,46.2,43.588,6.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '28.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '54.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.54'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.7'}]","[91, 117, 30, 35, 38, 215, 218]",True,90780.0,29.925,36.720000000000006,,,,,,,,,,,6.083333333333333,,,,5.0,5.0,3.0,4.0,0.01429128,0.01132376,-0.0029675199999999995,Girona,Real Betis,14.0,Oriol Romeu,MC,True,-15.547670020830118,0.0,-157.12040461337892,O. Romeu,8.0,Girona
115,116,47.0,6.0,6.0,2783,29.61,37.264,6.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.60'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '75.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '27.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.4'}]","[91, 117, 30, 35, 37, 215, 218]",True,92691.0,29.19,51.61200000000001,,,,,,,,,,,6.1,,,,3.0,4.0,3.0,6.0,0.01132376,0.0105949,-0.0007288599999999996,Girona,Real Betis,5.0,David Lopez,DC,True,-2.3682820811833096,0.0,91.67670460049277,D. Lopez,8.0,Girona
116,117,47.5,6.0,7.5,2783,29.19,51.61200000000001,6.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,70033.0,34.02,53.040000000000006,,,,,,48.0,,,,,6.125,,,,3.0,6.0,3.0,6.0,0.0105949,0.0105949,0.0,Girona,Real Betis,17.0,Daley Blind,DC,True,0.0,4.339573664622137,16.47042843960855,D. Blind,8.0,Girona
117,118,48.0,6.0,9.0,2783,34.02,53.040000000000006,6.0,FirstHalf,Pass,Successful,"[{'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.21'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '52.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '9.5'}, {'type': {'value': 1, 'displayName': 'Longball'}}]","[91, 119, 117, 124, 127, 36, 38, 216, 218]",True,70033.0,59.115,6.460000000000001,,,,,,,,,,,6.15,,,,3.0,6.0,6.0,0.0,0.0105949,0.01473596,0.0041410599999999985,Girona,Real Betis,17.0,Daley Blind,DC,True,19.974056001962694,0.0,-61.686409240301735,D. Blind,8.0,Girona
118,119,48.5,6.0,11.5,2783,59.115,6.460000000000001,6.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '1'}",[],True,368519.0,65.31,27.268000000000004,,,,,,50.0,,,,,6.191666666666666,,,,6.0,0.0,7.0,3.0,0.01473596,0.0199707,0.005234740000000002,Girona,Real Betis,20.0,Bryan Gil,FWR,True,0.0,13.258402311983382,73.42057205833625,B. Gil,8.0,Girona
119,120,49.0,6.0,14.0,2783,61.11000000000001,11.152,6.0,FirstHalf,TakeOn,Successful,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '61'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 54]",True,368519.0,,,,,,,,,,,,,6.233333333333333,,,,,,,,,,,Girona,Real Betis,20.0,Bryan Gil,FWR,True,0.0,0.0,,B. Gil,8.0,Girona
120,121,61.0,6.0,14.0,54,43.89,56.848,6.0,FirstHalf,Challenge,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '49'}]",[55],False,83080.0,,,,,,,,,,,,,6.233333333333333,,,,,,,,,,,Real Betis,Girona,7.0,Juanmi,AML,True,0.0,0.0,,Juanmi,8.0,Girona
121,122,50.0,6.0,18.0,2783,65.31,27.268000000000004,6.0,FirstHalf,Pass,Successful,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.02'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '78.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '81.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '33.1'}]","[91, 119, 117, 127, 205, 36, 37, 217, 218]",True,368519.0,82.74,55.42,,,,,,,,,,,6.3,,,,7.0,3.0,9.0,6.0,0.0199707,0.02953272,0.009562019999999997,Girona,Real Betis,20.0,Bryan Gil,FWR,True,9.364739323908477,0.0,58.23673654493792,B. Gil,8.0,Girona
122,123,50.5,6.0,20.5,2783,82.74,55.42,6.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,395788.0,85.67999999999999,56.304,,,,,,51.0,,,,,6.341666666666667,,,,9.0,6.0,9.0,6.0,0.02953272,0.02953272,0.0,Girona,Real Betis,3.0,Miguel Gutierrez,DL,True,0.0,1.3839866229741453,16.73499599493017,M. Gutierrez,8.0,Girona
123,124,51.0,6.0,23.0,2783,85.67999999999999,56.304,6.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.87'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '90.3'}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '0.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '57.7'}]","[91, 124, 126, 36, 38, 217, 218]",True,395788.0,94.815,0.0,,,,,,,,,,,6.383333333333333,,,,,,,,,,,Girona,Real Betis,3.0,Miguel Gutierrez,DL,True,-5.984586521566193,0.0,-80.78439099309688,M. Gutierrez,8.0,Girona
124,125,64.0,6.0,48.0,54,20.16,68.0,6.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '32.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '91.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.85'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}]","[91, 212, 36, 38, 215]",True,331466.0,33.81,62.424,,,,,,,,,,,6.8,,,,2.0,7.0,3.0,7.0,0.00844854,0.00977659,0.0013280500000000008,Real Betis,Girona,15.0,Romain Perraud,DL,True,14.744585353695243,0.0,-22.21992490270009,R. Perraud,9.0,Real Betis
125,126,65.0,6.0,51.0,54,36.12,63.580000000000005,6.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '88.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '29.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.71'}]","[91, 117, 30, 35, 38, 215, 218]",True,349494.0,30.975,60.31600000000001,,,,,,,,,,,6.85,,,,4.0,7.0,3.0,7.0,0.01126267,0.00977659,-0.0014860800000000007,Real Betis,Girona,24.0,Aitor Ruibal,FW,True,-3.600694146792037,0.0,-147.6088629360098,A. Ruibal,9.0,Real Betis
126,127,65.5,6.0,52.5,54,30.975,60.31600000000001,6.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,134893.0,32.655,64.668,,,,,,66.0,,,,,6.875,,,,3.0,7.0,3.0,7.0,0.00977659,0.00977659,0.0,Real Betis,Girona,8.0,Nabil Fekir,AMC,True,0.0,-0.01331782009906135,68.8919450807573,N. Fekir,9.0,Real Betis
127,128,66.0,6.0,54.0,54,32.655,64.668,6.0,FirstHalf,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 69]",True,134893.0,,,,,,,,,,,,,6.9,,,,,,,,,,,Real Betis,Girona,8.0,Nabil Fekir,AMC,True,0.0,0.0,,N. Fekir,9.0,Real Betis
128,129,55.0,7.0,25.0,2783,74.655,0.0,7.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.67'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '22.6'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '34.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '41.6'}]","[91, 212, 35, 37, 216]",True,444239.0,43.68000000000001,15.368000000000002,,,,,,,,,,,7.416666666666667,,,,8.0,0.0,4.0,1.0,0.02122129,0.01214719,-0.0090741,Girona,Real Betis,4.0,Arnau Martinez,DR,True,-18.516042347792983,0.0,153.6120569696547,A. Martinez,10.0,Girona
129,130,55.5,7.0,26.5,2783,43.68000000000001,15.368000000000002,7.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,92691.0,41.895,18.224,,,,,,56.0,,,,,7.441666666666666,,,,5.0,1.0,4.0,2.0,0.0138454,0.01269174,-0.0011536600000000008,Girona,Real Betis,5.0,David Lopez,DC,True,0.0,-0.9589122297898456,122.00538320808357,D. Lopez,10.0,Girona
130,131,56.0,7.0,28.0,2783,41.895,18.224,7.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '76.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.71'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '34.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '35.4'}]","[91, 117, 127, 35, 37, 216, 218]",True,92691.0,37.17,52.02,,,,,,,,,,,7.466666666666667,,,,4.0,2.0,4.0,6.0,0.01269174,0.01214719,-0.0005445499999999995,Girona,Real Betis,5.0,David Lopez,DC,True,-5.135743179035259,0.0,97.95890199075849,D. Lopez,10.0,Girona
131,132,57.0,7.0,29.0,2783,37.17,52.02,7.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.41'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '91.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '57.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,70033.0,60.06,62.016000000000005,,,,,,,,,,,7.483333333333333,,,,4.0,6.0,6.0,7.0,0.01214719,0.01473596,0.002588769999999999,Girona,Real Betis,17.0,Daley Blind,DC,True,17.225298877423405,0.0,23.59076128584051,D. Blind,10.0,Girona
132,133,58.0,7.0,30.0,2783,60.06,62.15200000000001,7.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.53'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '77.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.9'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,106895.0,58.275000000000006,52.428,,,,,,,,,,,7.5,,,,6.0,7.0,6.0,6.0,0.01473596,0.01611813,0.001382170000000002,Girona,Real Betis,24.0,Portu,FWL,True,2.801952302755616,0.0,-100.40177863938318,Portu,10.0,Girona
133,134,59.0,7.0,32.0,2783,56.49,50.93200000000001,7.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '42.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.09'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '51.3'}]","[91, 117, 30, 35, 38, 216, 218]",True,90780.0,44.94,34.884,,,,,,,,,,,7.533333333333333,,,,6.0,5.0,5.0,4.0,0.01685596,0.01484598,-0.0020099799999999998,Girona,Real Betis,14.0,Oriol Romeu,MC,True,-8.686424271184897,0.0,-125.74316369707634,O. Romeu,10.0,Girona
134,135,59.5,7.0,34.0,2783,44.94,34.884,7.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,92691.0,46.410000000000004,32.164,,,,,,60.0,,,,,7.566666666666666,,,,5.0,4.0,5.0,3.0,0.01484598,0.01484598,0.0,Girona,Real Betis,5.0,David Lopez,DC,True,0.0,1.44774551370201,-61.61138659056708,D. Lopez,10.0,Girona
135,136,60.0,7.0,36.0,2783,46.410000000000004,32.164,7.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.73'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '28.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '44.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.1'}]","[91, 117, 30, 36, 38, 216, 218]",True,92691.0,46.62,19.040000000000003,,,,,,,,,,,7.6,,,,5.0,3.0,5.0,2.0,0.01484598,0.01429128,-0.0005547,Girona,Real Betis,5.0,David Lopez,DC,True,-1.647532641266828,0.0,-89.0832759098879,D. Lopez,10.0,Girona
136,137,61.0,7.0,37.0,2783,46.62,19.040000000000003,7.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '36.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.21'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '45.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 37, 216, 218]",True,444239.0,37.800000000000004,30.872,,,,,,,,,,,7.616666666666667,,,,5.0,2.0,4.0,3.0,0.01429128,0.01262646,-0.0016648199999999991,Girona,Real Betis,4.0,Arnau Martinez,DR,True,-7.006468682036093,0.0,126.70217588858178,A. Martinez,10.0,Girona
137,138,61.5,7.0,38.0,2783,37.800000000000004,30.872,7.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,92691.0,34.230000000000004,36.516000000000005,,,,,,62.0,,,,,7.633333333333334,,,,4.0,3.0,3.0,4.0,0.01262646,0.01132376,-0.0013027000000000004,Girona,Real Betis,5.0,David Lopez,DC,True,0.0,-3.541948940526936,122.31458570834121,D. Lopez,10.0,Girona
138,139,62.0,7.0,39.0,2783,34.230000000000004,36.516000000000005,7.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '59.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.63'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '37.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.8'}]","[91, 117, 30, 36, 37, 216, 218]",True,92691.0,39.69,40.528000000000006,,,,,,,,,,,7.65,,,,3.0,4.0,4.0,4.0,0.01132376,0.01262646,0.0013027000000000004,Girona,Real Betis,5.0,David Lopez,DC,True,5.179270787265537,0.0,36.30839127514849,D. Lopez,10.0,Girona
139,140,62.5,7.0,41.5,2783,39.69,40.528000000000006,7.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,90780.0,34.33500000000001,31.348000000000003,,,,,,63.0,,,,,7.691666666666666,,,,4.0,4.0,3.0,3.0,0.01262646,0.01132376,-0.0013027000000000004,Girona,Real Betis,14.0,Oriol Romeu,MC,True,0.0,-5.079306953742034,-120.25643716352921,O. Romeu,10.0,Girona
140,141,63.0,7.0,44.0,2783,34.33500000000001,31.348000000000003,7.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.97'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '21.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '27.2'}]","[91, 117, 30, 35, 38, 215, 218]",True,90780.0,22.47,18.496000000000002,,,,,,,,,,,7.733333333333333,,,,3.0,3.0,2.0,2.0,0.01132376,0.01001304,-0.0013107199999999996,Girona,Real Betis,14.0,Oriol Romeu,MC,True,-13.25890989131453,0.0,-132.71327810743108,O. Romeu,10.0,Girona
